loss,mae,rmse,val_loss,val_mae,val_rmse
2.8949062824249268,1.1861162185668945,1.7014423608779907,8.834643363952637,2.488755941390991,2.9723129272460938
1.9309815168380737,1.0086013078689575,1.3895975351333618,7.7483391761779785,2.3476195335388184,2.783583879470825
1.8261208534240723,0.9799494743347168,1.351340413093567,8.439739227294922,2.519636869430542,2.905122995376587
1.7737115621566772,0.9637176394462585,1.3318076133728027,9.225045204162598,2.651745557785034,3.037276029586792
1.746429681777954,0.9554594159126282,1.3215255737304688,10.073664665222168,2.7083375453948975,3.173903703689575
1.7189537286758423,0.9469305872917175,1.3110886812210083,8.975390434265137,2.569505453109741,2.9958956241607666
1.7009754180908203,0.9409196972846985,1.3042144775390625,9.272852897644043,2.6482975482940674,3.045135974884033
