loss,mae,rmse,val_loss,val_mae,val_rmse
14.62232494354248,2.849271297454834,3.8239147663116455,19.233074188232422,3.469957113265991,4.385552883148193
8.623991966247559,2.2349960803985596,2.9366633892059326,15.570870399475098,3.040215253829956,3.9459941387176514
7.287245750427246,2.059938430786133,2.6994898319244385,17.472978591918945,3.280869722366333,4.180069446563721
6.486566543579102,1.945781946182251,2.5468738079071045,14.280285835266113,2.9463858604431152,3.7789266109466553
5.931780815124512,1.86308753490448,2.4355247020721436,15.355562210083008,3.0569417476654053,3.9186174869537354
5.5100250244140625,1.7990150451660156,2.347344160079956,14.748567581176758,2.9889907836914062,3.840386390686035
5.165112495422363,1.7448270320892334,2.272688388824463,14.563106536865234,2.9765021800994873,3.8161637783050537
4.952691078186035,1.7078783512115479,2.225464344024658,14.117989540100098,2.9330079555511475,3.7573912143707275
4.739569664001465,1.6714707612991333,2.1770553588867188,14.207511901855469,2.9455413818359375,3.7692854404449463
4.563424110412598,1.6412638425827026,2.1362173557281494,14.673707008361816,2.992027759552002,3.83062744140625
4.407139778137207,1.6172888278961182,2.0993189811706543,14.227023124694824,2.9342033863067627,3.7718725204467773
4.283550262451172,1.5942437648773193,2.069674015045166,14.943582534790039,3.0187973976135254,3.8656930923461914
4.192842960357666,1.5782654285430908,2.0476431846618652,13.920127868652344,2.8844571113586426,3.730968713760376
4.100665092468262,1.5596200227737427,2.025009870529175,13.969202041625977,2.863262891769409,3.737539529800415
4.0302019119262695,1.5458145141601562,2.0075361728668213,14.556385040283203,2.983187198638916,3.8152830600738525
3.956996202468872,1.533807635307312,1.9892200231552124,14.405807495117188,2.9460058212280273,3.7954983711242676
3.910701274871826,1.52353835105896,1.9775493144989014,14.70226764678955,2.9814693927764893,3.8343536853790283
3.8374953269958496,1.5105148553848267,1.9589526653289795,14.126105308532715,2.923522710800171,3.7584712505340576
